Subject,Sex,TrialID,Age,Image,CategoryName,Category,CategoryNum,list_size,Likert_list_size,working_size,Likert_working_size,total_size,Likert_total_size,FixationsCount,AvgFixDuration,AvgSaccadeLength,AverageSaccadeVelocity,TotalFixationTime,AvgSaccadeDistance,RegressionNum,StimulusType,tree_depth,left_discrepaNAcy,right_discrepaNAcy
S183,F,70,22,22,List,L,1,11,2,15,4,11,1,71,270.2112676,95.89422,1.995929,NA,63.63158365,2,swap2,NA,NA,NA
S183,F,9,22,3,List,L,1,16,4,28,5,16,2,43,181.2325581,104.8671,1.558593,NA,NA,0,swap2,NA,NA,NA
S183,F,20,22,9,List,L,1,16,4,39,5,16,2,34,221.7352941,143.406,1.740933,1865,NA,0,swap2,NA,NA,NA
S183,F,47,22,18,List,L,1,16,4,40,5,16,2,46,159.5652174,162.0915,1.582306,NA,74.60854816,0,swap2,NA,NA,NA
S200,F,65,23,25,List,L,1,13,3,6,1,13,1,58,167.9310345,152.7025,1.616199,NA,NA,0,ainsert,5,1,1
S200,F,73,23,28,List,L,1,14,3,8,2,14,2,57,197.8596491,119.6215,2.147504,NA,NA,0,ainsert,5,1,4
S200,F,61,23,21,List,L,1,16,4,10,2,16,2,42,209.3571429,129.2865,2.012711,NA,NA,3,ainsert,NA,NA,NA
S200,F,36,23,11,List,L,1,17,4,13,3,17,3,7,NA,NA,1.49785,67,NA,0,ainsert,NA,NA,NA
S200,F,22,23,8,List,L,1,17,4,13,3,17,3,38,211.1842105,257.1086,2.616151,200,NA,5,ainsert,NA,NA,NA
S200,F,43,23,14,List,L,1,19,4,12,3,19,3,27,175.3333333,98.16357,1.139382,183,98.99630737,7,ainsert,NA,NA,NA
S200,F,40,23,12,List,L,1,19,4,15,4,19,3,19,165.1052632,NA,2.407306,567,NA,5,ainsert,NA,NA,NA
S200,F,67,23,26,List,L,1,19,4,18,4,19,3,14,257.5,136.5077,1.562674,NA,NA,0,ainsert,6,1,1
S200,F,87,23,30,List,L,1,10,2,7,2,10,2,48,167.9166667,149.5057,1.58809,618,NA,11,ainsert,5,2,1
S200,F,19,23,6,List,L,1,14,3,2,1,14,2,28,209.6071429,133.3327,2.137598,501,NA,8,bubble,NA,NA,NA
S200,F,18,23,5,List,L,1,15,3,2,1,15,2,13,237.2307692,233.159,1.731783,66,NA,2,bubble,NA,NA,NA
S200,F,84,23,29,List,L,1,16,4,2,1,16,2,68,185.9411765,196.8422,2.767637,NA,69.06636505,2,bubble,5,1,4
S200,F,46,23,15,List,L,1,19,4,12,3,19,3,26,265.0769231,227.0121,1.397221,NA,NA,0,bubble,NA,NA,NA
S200,F,63,23,23,List,L,1,6.5,1,6,1,13,1,41,235.195122,124.2778,1.997832,NA,NA,3,merge,NA,NA,NA
S200,F,71,23,27,List,L,1,6.5,1,7,2,13,1,51,144.5490196,98.39234,1.485919,NA,NA,0,merge,4,1,1
S200,F,26,23,10,List,L,1,6.5,1,7,2,13,1,29,185.0689655,127.2013,1.793733,NA,NA,5,merge,NA,NA,NA
S200,F,6,23,2,List,L,1,7,1,6,1,14,2,18,227.8888889,NA,2.77412,1667,28.70153809,0,merge,NA,NA,NA
S200,F,59,23,20,List,L,1,6.5,1,8,2,14,2,52,128.2884615,126.4218,1.470938,NA,NA,0,merge,NA,NA,NA
S200,F,47,23,16,List,L,1,15,3,2,1,15,2,90,223.2,115.5973,1.538501,NA,NA,20,merge,NA,NA,NA
S200,F,42,23,13,List,L,1,8.9,1,7,2,17,3,54,185.537037,123.7578,1.934986,NA,NA,0,merge,NA,NA,NA
S200,F,64,23,24,List,L,1,9.5,2,5,1,19,3,NA,180.1454545,131.5065,1.892964,885,NA,0,merge,5,5,1
S200,F,3,23,1,List,L,1,10.5,2,7,2,21,3,52,166.9423077,194.9216,1.933822,317,49.84079361,14,merge,NA,NA,NA
S200,F,55,23,19,List,L,1,10,2,15,4,10,1,21,173.2857143,187.7163,2.644338,1921,200.025177,0,swap1,NA,NA,NA
S200,F,52,23,17,List,L,1,11,2,14,3,11,1,27,199.6296296,146.4053,1.675337,NA,NA,3,swap1,NA,NA,NA
S200,F,16,23,4,List,L,1,14,3,3,1,14,2,37,209.2972973,174.4914,1.606155,NA,77.20261129,1,swap1,NA,NA,NA
S200,F,20,23,7,List,L,1,15,3,16,4,15,2,22,279.1818182,164.3868,2.608073,1919,NA,3,swap1,NA,NA,NA
S200,F,62,23,22,List,L,1,11,2,15,4,11,1,50,237.82,80.80177,1.226471,NA,52.98200989,0,swap2,NA,NA,NA
S200,F,14,23,3,List,L,1,16,4,28,5,16,2,11,229,130.0686,1.249698,233,NA,1,swap2,NA,NA,NA
S200,F,23,23,9,List,L,1,16,4,39,5,16,2,11,149.9090909,191.9779,1.602107,100,NA,2,swap2,NA,NA,NA
S200,F,54,23,18,List,L,1,16,4,40,5,16,2,22,336,100.8682,2.026711,NA,NA,0,swap2,NA,NA,NA
S201,F,67,23,25,List,L,1,13,3,6,1,13,1,32,214.25,167.4703,1.645086,NA,NA,0,ainsert,5,1,1
S201,F,80,23,28,List,L,1,14,3,8,2,14,2,45,213.5333333,112.61,1.948615,NA,199.0595093,0,ainsert,5,1,4
S201,F,61,23,21,List,L,1,16,4,10,2,16,2,49,167.8367347,127.9596,1.741714,NA,NA,0,ainsert,NA,NA,NA
S201,F,23,23,8,List,L,1,17,4,13,3,17,3,49,184.244898,157.4919,2.907633,484,NA,0,ainsert,NA,NA,NA
S201,F,34,23,11,List,L,1,17,4,13,3,17,3,38,176.5,129.8576,1.957637,301,NA,0,ainsert,NA,NA,NA
S201,F,39,23,14,List,L,1,19,4,12,3,19,3,17,110.7647059,168.0497,1.036195,NA,NA,0,ainsert,NA,NA,NA
S201,F,36,23,12,List,L,1,19,4,15,4,19,3,56,202.5535714,123.3708,2.09424,NA,82.18946815,6,ainsert,NA,NA,NA
S201,F,77,23,26,List,L,1,19,4,18,4,19,3,22,163.5454545,202.5376,1.646946,67,NA,0,ainsert,6,1,1
S201,F,87,23,30,List,L,1,10,2,7,2,10,2,81,218.5679012,149.7998,2.350914,NA,49.47367732,7,ainsert,5,2,1
S201,F,20,23,6,List,L,1,14,3,2,1,14,2,50,145.52,111.1813,1.961596,1134,NA,0,bubble,NA,NA,NA
S201,F,15,23,5,List,L,1,15,3,2,1,15,2,52,222.7307692,147.8913,2.162424,NA,NA,0,bubble,NA,NA,NA
S201,F,84,23,29,List,L,1,16,4,2,1,16,2,38,207.7894737,NA,4.60535,NA,NA,0,bubble,5,2,1
S201,F,41,23,15,List,L,1,19,4,12,3,19,3,NA,200.5,181.2653,2.804411,1202,NA,24,bubble,NA,NA,NA
S201,F,64,23,23,List,L,1,6.5,1,6,1,13,1,22,158.5,NA,2.218812,NA,NA,0,merge,NA,NA,NA
S201,F,28,23,10,List,L,1,6.5,1,7,2,13,1,NA,167.2362205,118.1035,1.871879,250,NA,0,merge,NA,NA,NA
S201,F,78,23,27,List,L,1,6.5,1,7,2,13,1,31,304.1290323,81.03089,1.705963,NA,65.08326785,0,merge,4,1,1
S201,F,7,23,2,List,L,1,7,1,6,1,14,2,82,184.9146341,195.3275,2.612077,NA,152.9614258,0,merge,NA,NA,NA
S201,F,58,23,20,List,L,1,6.5,1,8,2,14,2,42,243.9285714,104.5238,1.929076,250,NA,10,merge,NA,NA,NA
S201,F,43,23,16,List,L,1,15,3,2,1,15,2,62,173.7580645,166.1523,1.836565,166,NA,14,merge,NA,NA,NA
S201,F,38,23,13,List,L,1,8.9,1,7,2,17,3,20,348.7,160.2462,0.9850867,NA,NA,0,merge,NA,NA,NA
S201,F,65,23,24,List,L,1,9.5,2,5,1,19,3,87,203.2298851,148.0133,1.565804,NA,67.26614183,7,merge,5,5,1
S201,F,1,23,1,List,L,1,10.5,2,7,2,21,3,NA,227.3846154,103.9328,1.752061,NA,70.50689511,13,merge,NA,NA,NA
S201,F,52,23,19,List,L,1,10,2,15,4,10,1,52,144.4423077,145.3471,1.970257,NA,NA,0,swap1,NA,NA,NA
S201,F,44,23,17,List,L,1,11,2,14,3,11,1,35,226.4571429,100.3177,2.32689,1434,NA,0,swap1,NA,NA,NA
S201,F,11,23,4,List,L,1,14,3,3,1,14,2,76,175.2105263,146.312,2.555004,NA,NA,0,swap1,NA,NA,NA
S201,F,22,23,7,List,L,1,15,3,16,4,15,2,31,185.7419355,143.3486,1.741269,467,NA,0,swap1,NA,NA,NA
S201,F,63,23,22,List,L,1,11,2,15,4,11,1,32,131.84375,203.8421,0.8644363,NA,NA,0,swap2,NA,NA,NA
S201,F,8,23,3,List,L,1,16,4,28,5,16,2,56,156.1071429,130.0769,2.089652,NA,NA,0,swap2,NA,NA,NA
S201,F,26,23,9,List,L,1,16,4,39,5,16,2,62,155.2741935,128.5916,1.868584,NA,NA,0,swap2,NA,NA,NA
S201,F,47,23,18,List,L,1,16,4,40,5,16,2,20,160.75,168.3667,1.943319,1249,NA,0,swap2,NA,NA,NA
S202,M,78,25,25,List,L,1,13,3,6,1,13,1,NA,243.875,140.9496,1.617421,NA,63.05894133,3,ainsert,5,1,1
S202,M,84,25,28,List,L,1,14,3,8,2,14,2,58,168.2586207,145.0562,2.576282,984,NA,0,ainsert,5,1,4
S202,M,69,25,21,List,L,1,16,4,10,2,16,2,23,214.9130435,137.7573,2.080228,NA,NA,0,ainsert,NA,NA,NA
S202,M,13,25,8,List,L,1,17,4,13,3,17,3,29,189.7931034,133.3324,1.129326,NA,NA,0,ainsert,NA,NA,NA
S202,M,31,25,11,List,L,1,17,4,13,3,17,3,19,180.0526316,297.2878,1.99464,NA,NA,1,ainsert,NA,NA,NA
S202,M,40,25,14,List,L,1,19,4,12,3,19,3,40,180.9,85.77464,1.476953,NA,NA,4,ainsert,NA,NA,NA
S202,M,35,25,12,List,L,1,19,4,15,4,19,3,0,NA,NA,NA,NA,NA,0,ainsert,NA,NA,NA
S202,M,80,25,26,List,L,1,19,4,18,4,19,3,18,279,199.2589,1.215381,NA,NA,0,ainsert,6,1,1
S202,M,87,25,30,List,L,1,10,2,7,2,10,2,42,251.8809524,154.1831,1.046722,NA,NA,4,ainsert,5,2,1
S202,M,10,25,6,List,L,1,14,3,2,1,14,2,27,189.1111111,132.5425,1.794968,NA,NA,0,bubble,NA,NA,NA
S202,M,9,25,5,List,L,1,15,3,2,1,15,2,38,143.0263158,104.0218,1.427933,NA,NA,0,bubble,NA,NA,NA
S202,M,86,25,29,List,L,1,16,4,2,1,16,2,48,278.1041667,132.07,2.192451,NA,NA,0,bubble,5,2,1
S202,M,43,25,15,List,L,1,19,4,12,3,19,3,27,147.037037,162.0322,0.8688756,NA,NA,0,bubble,NA,NA,NA
S202,M,75,25,23,List,L,1,6.5,1,6,1,13,1,20,231.15,142.3827,2.029679,NA,NA,0,merge,NA,NA,NA
S202,M,81,25,27,List,L,1,6.5,1,7,2,13,1,14,287.1428571,100.3441,0.6164712,1283,NA,0,merge,4,1,1
S202,M,30,25,10,List,L,1,6.5,1,7,2,13,1,33,192.5757576,103.2694,0.9064798,NA,NA,3,merge,NA,NA,NA
S202,M,4,25,2,List,L,1,7,1,6,1,14,2,30,251.8,125.6029,1.420773,NA,NA,0,merge,NA,NA,NA
S202,M,59,25,20,List,L,1,6.5,1,8,2,14,2,36,262.75,NA,5.935298,NA,NA,0,merge,NA,NA,NA
S202,M,45,25,16,List,L,1,15,3,2,1,15,2,46,213.9782609,152.9692,2.15367,NA,NA,0,merge,NA,NA,NA
S202,M,39,25,13,List,L,1,8.9,1,7,2,17,3,28,119.75,149.9132,1.210722,NA,NA,0,merge,NA,NA,NA
S202,M,77,25,24,List,L,1,9.5,2,5,1,19,3,60,183.0166667,153.4895,1.844772,NA,39.16704941,0,merge,5,5,1
S202,M,1,25,1,List,L,1,10.5,2,7,2,21,3,13,227.0769231,116.4189,1.06427,484,218.4484863,3,merge,NA,NA,NA
S202,M,57,25,19,List,L,1,10,2,15,4,10,1,51,279.0196078,95.70068,1.863119,583,NA,10,swap1,NA,NA,NA
S202,M,48,25,17,List,L,1,11,2,14,3,11,1,44,194.0681818,136.4404,1.981125,NA,NA,0,swap1,NA,NA,NA
S202,M,8,25,4,List,L,1,14,3,3,1,14,2,37,199.4054054,102.4997,1.370769,NA,NA,4,swap1,NA,NA,NA
S202,M,11,25,7,List,L,1,15,3,16,4,15,2,17,234.4705882,108.1905,0.9711537,NA,NA,0,swap1,NA,NA,NA
S202,M,74,25,22,List,L,1,11,2,15,4,11,1,79,186.1012658,101.9294,1.562759,283,NA,0,swap2,NA,NA,NA
S202,M,7,25,3,List,L,1,16,4,28,5,16,2,20,310.15,109.5702,0.9565009,NA,NA,6,swap2,NA,NA,NA
S202,M,25,25,9,List,L,1,16,4,39,5,16,2,11,183.6363636,170.6977,0.5888281,NA,NA,0,swap2,NA,NA,NA
S202,M,54,25,18,List,L,1,16,4,40,5,16,2,62,182.6612903,116.1221,1.899843,NA,NA,0,swap2,NA,NA,NA
S203,U,81,,25,List,L,1,13,3,6,1,13,1,33,249.2727273,150.7214,2.016178,NA,NA,0,ainsert,5,1,1
S203,U,84,,28,List,L,1,14,3,8,2,14,2,45,304.7555556,136.6898,2.345822,NA,97.24019165,0,ainsert,5,1,4
S203,U,62,,21,List,L,1,16,4,10,2,16,2,10,221.7,193.3227,1.872635,NA,NA,0,ainsert,NA,NA,NA
S203,U,25,,8,List,L,1,17,4,13,3,17,3,22,177.4545455,NA,1.619376,NA,NA,0,ainsert,NA,NA,NA
S203,U,34,,11,List,L,1,17,4,13,3,17,3,13,337.5384615,245.1706,1.177299,NA,NA,0,ainsert,NA,NA,NA
S203,U,38,,14,List,L,1,19,4,12,3,19,3,25,139.96,120.1744,1.164473,NA,NA,0,ainsert,NA,NA,NA
S203,U,35,,12,List,L,1,19,4,15,4,19,3,47,149,150.7995,1.188258,NA,NA,0,ainsert,NA,NA,NA
S203,U,82,,26,List,L,1,19,4,18,4,19,3,NA,217.81,134.1078,1.782905,NA,46.96095899,1,ainsert,6,1,1
S203,U,90,,30,List,L,1,10,2,7,2,10,2,55,207.2,203.7553,1.56762,718,40.7729826,0,ainsert,5,2,1
S203,U,14,,6,List,L,1,14,3,2,1,14,2,36,116.25,128.8537,1.242127,NA,NA,0,bubble,NA,NA,NA
S203,U,13,,5,List,L,1,15,3,2,1,15,2,34,175.7352941,224.6636,1.250755,NA,NA,0,bubble,NA,NA,NA
S203,U,87,,29,List,L,1,16,4,2,1,16,2,79,234.9367089,89.30725,1.655632,NA,101.028981,0,bubble,5,2,1
S203,U,39,,15,List,L,1,19,4,12,3,19,3,49,262.1632653,129.2497,3.162418,NA,NA,0,bubble,NA,NA,NA
S203,U,64,,23,List,L,1,6.5,1,6,1,13,1,0,NA,NA,NA,NA,NA,0,merge,NA,NA,NA
S203,U,28,,10,List,L,1,6.5,1,7,2,13,1,25,196.84,247.3108,1.134487,NA,NA,0,merge,NA,NA,NA
S203,U,83,,27,List,L,1,6.5,1,7,2,13,1,11,154.8181818,156.5767,0.9857481,NA,NA,0,merge,4,1,1
S203,U,7,,2,List,L,1,7,1,6,1,14,2,38,130.3157895,211.4923,1.058867,NA,NA,0,merge,NA,NA,NA
S203,U,60,,20,List,L,1,6.5,1,8,2,14,2,18,203.0555556,203.7668,2.195375,284,NA,0,merge,NA,NA,NA
S203,U,41,,16,List,L,1,15,3,2,1,15,2,17,213.7647059,156.9101,1.809098,534,NA,0,merge,NA,NA,NA
S203,U,36,,13,List,L,1,8.9,1,7,2,17,3,NA,218.7692308,194.4571,6.02233,NA,NA,7,merge,NA,NA,NA
S203,U,72,,24,List,L,1,9.5,2,5,1,19,3,62,203.983871,125.4085,2.234253,NA,NA,0,merge,5,5,1
S203,U,3,,1,List,L,1,10.5,2,7,2,21,3,NA,151.4392523,209.0038,1.585225,NA,NA,0,merge,NA,NA,NA
S203,U,53,,19,List,L,1,10,2,15,4,10,1,24,264.125,234.72,3.289904,NA,NA,0,swap1,NA,NA,NA
S203,U,51,,17,List,L,1,11,2,14,3,11,1,28,190.0357143,115.6408,1.502619,NA,NA,0,swap1,NA,NA,NA
S203,U,11,,4,List,L,1,14,3,3,1,14,2,19,126.3684211,233.4131,1.020801,NA,NA,0,swap1,NA,NA,NA
S203,U,21,,7,List,L,1,15,3,16,4,15,2,16,180.3125,161.4735,0.7434086,NA,NA,0,swap1,NA,NA,NA
S203,U,63,,22,List,L,1,11,2,15,4,11,1,NA,188.6206897,113.4598,1.563282,NA,74.32542254,0,swap2,NA,NA,NA
S203,U,10,,3,List,L,1,16,4,28,5,16,2,44,174.5,166.9219,1.577688,NA,NA,0,swap2,NA,NA,NA
S203,U,27,,9,List,L,1,16,4,39,5,16,2,18,178.8333333,213.5305,1.200319,NA,NA,0,swap2,NA,NA,NA
S203,U,52,,18,List,L,1,16,4,40,5,16,2,46,337.6521739,103.2926,2.053957,NA,52.91373825,8,swap2,NA,NA,NA
S204,M,81,24,25,List,L,1,13,3,6,1,13,1,44,263.5454545,104.564,2.068332,NA,NA,0,ainsert,5,1,1
S204,M,86,24,28,List,L,1,14,3,8,2,14,2,22,176,91.24784,0.896136,183,NA,0,ainsert,5,1,4
S204,M,61,24,21,List,L,1,16,4,10,2,16,2,46,213.5869565,107.318,1.952256,NA,NA,0,ainsert,NA,NA,NA
S204,M,35,24,11,List,L,1,17,4,13,3,17,3,80,276.475,172.1469,4.704328,NA,NA,0,ainsert,NA,NA,NA
S204,M,17,24,8,List,L,1,17,4,13,3,17,3,96,186.2708333,112.495,1.347124,NA,96.26877594,2,ainsert,NA,NA,NA
S204,M,39,24,14,List,L,1,19,4,12,3,19,3,39,213.8717949,114.454,1.709647,NA,32.38586807,0,ainsert,NA,NA,NA
S204,M,37,24,12,List,L,1,19,4,15,4,19,3,NA,187.5128205,131.1297,1.679963,NA,90.56991447,0,ainsert,NA,NA,NA
S204,M,82,24,26,List,L,1,19,4,18,4,19,3,33,173.8787879,169.8271,1.991001,1884,NA,0,ainsert,6,1,1
S204,M,89,24,30,List,L,1,10,2,7,2,10,2,90,208.8,142.9094,1.400521,NA,49.75173075,2,ainsert,5,2,1
S204,M,13,24,6,List,L,1,14,3,2,1,14,2,68,153.5294118,96.60475,1.256172,NA,61.52288273,6,bubble,NA,NA,NA
S204,M,10,24,5,List,L,1,15,3,2,1,15,2,NA,193.4032258,92.72018,1.689319,NA,81.36430204,0,bubble,NA,NA,NA
S204,M,87,24,29,List,L,1,16,4,2,1,16,2,93,173.1290323,143.9957,2.148945,NA,NA,0,bubble,5,2,1
S204,M,40,24,15,List,L,1,19,4,12,3,19,3,16,181.3125,165.6217,1.432948,1767,NA,0,bubble,NA,NA,NA
S204,M,71,24,23,List,L,1,6.5,1,6,1,13,1,27,175.5555556,204.7648,2.246361,NA,NA,0,merge,NA,NA,NA
S204,M,29,24,10,List,L,1,6.5,1,7,2,13,1,98,234.5918367,90.38112,1.47971,NA,NA,0,merge,NA,NA,NA
S204,M,84,24,27,List,L,1,6.5,1,7,2,13,1,12,240.5,159.8528,0.8334137,NA,NA,0,merge,4,1,1
S204,M,2,24,2,List,L,1,7,1,6,1,14,2,NA,169.0945946,124.1531,1.454525,NA,65.25375477,2,merge,NA,NA,NA
S204,M,57,24,20,List,L,1,6.5,1,8,2,14,2,2,67,272.1816,4.062412,NA,NA,0,merge,NA,NA,NA
S204,M,45,24,16,List,L,1,15,3,2,1,15,2,46,155.6086957,143.7054,1.456284,NA,NA,0,merge,NA,NA,NA
S204,M,38,24,13,List,L,1,8.9,1,7,2,17,3,25,244.12,NA,4.068124,NA,NA,0,merge,NA,NA,NA
S204,M,75,24,24,List,L,1,9.5,2,5,1,19,3,NA,168.3137255,130.9545,2.41325,NA,98.09462148,0,merge,5,5,1
S204,M,1,24,1,List,L,1,10.5,2,7,2,21,3,NA,204.0676692,80.30526,1.563322,NA,73.79300628,2,merge,NA,NA,NA
S204,M,55,24,19,List,L,1,10,2,15,4,10,1,31,206.1612903,78.7378,1.017537,67,NA,0,swap1,NA,NA,NA
S204,M,48,24,17,List,L,1,11,2,14,3,11,1,29,268.6206897,80.90599,1.350936,NA,68.79548759,0,swap1,NA,NA,NA
S204,M,6,24,4,List,L,1,14,3,3,1,14,2,44,150.0909091,144.5928,1.492992,NA,74.2056942,8,swap1,NA,NA,NA
S204,M,15,24,7,List,L,1,15,3,16,4,15,2,NA,185.2857143,91.0169,1.499714,NA,52.75247998,0,swap1,NA,NA,NA
S204,M,63,24,22,List,L,1,11,2,15,4,11,1,47,198.0851064,139.8297,1.991147,NA,NA,0,swap2,NA,NA,NA
S204,M,5,24,3,List,L,1,16,4,28,5,16,2,64,174.625,104.9589,1.95912,NA,51.20514976,0,swap2,NA,NA,NA
S204,M,24,24,9,List,L,1,16,4,39,5,16,2,NA,197.8035714,177.1934,1.810156,1070,NA,34,swap2,NA,NA,NA
S204,M,54,24,18,List,L,1,16,4,40,5,16,2,25,327,120.5909,1.33131,NA,NA,0,swap2,NA,NA,NA
S151,M,52,21,78,Mental,M,2,0,1,NA,NA,NA,NA,21,189.8095238,NA,1.679851,985,NA,0,mental,NA,NA,NA
S151,M,17,21,68,Mental,M,2,80,2,NA,NA,NA,NA,56,191.8928571,103.9677,1.775957,NA,NA,0,mental,NA,NA,NA
S151,M,7,21,61,Mental,M,2,10,1,NA,NA,NA,NA,13,302.8461538,199.2092,3.162174,NA,NA,0,mental,NA,NA,NA
S151,M,53,21,79,Mental,M,2,10,1,NA,NA,NA,NA,18,267.8333333,111.8038,1.183488,818,NA,0,mental,NA,NA,NA
S151,M,8,21,62,Mental,M,2,20,1,NA,NA,NA,NA,20,165.25,181.2573,1.96526,467,NA,0,mental,NA,NA,NA
S151,M,60,21,80,Mental,M,2,20,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S151,M,10,21,63,Mental,M,2,30,1,NA,NA,NA,NA,44,202.4545455,180.1509,2.108626,NA,NA,0,mental,NA,NA,NA
S151,M,11,21,64,Mental,M,2,40,1,NA,NA,NA,NA,15,169.0666667,NA,4.872024,NA,NA,0,mental,NA,NA,NA
S151,M,66,21,82,Mental,M,2,40,1,NA,NA,NA,NA,48,163.9583333,171.6318,2.081318,NA,71.08765984,0,mental,NA,NA,NA
S151,M,12,21,65,Mental,M,2,50,2,NA,NA,NA,NA,5,140.2,253.1728,1.800439,NA,NA,0,mental,NA,NA,NA
S151,M,72,21,83,Mental,M,2,50,2,NA,NA,NA,NA,11,141.1818182,229.5686,1.578389,NA,NA,0,mental,NA,NA,NA
S151,M,14,21,66,Mental,M,2,60,2,NA,NA,NA,NA,24,203.7916667,NA,4.869812,NA,NA,0,mental,NA,NA,NA
S151,M,73,21,84,Mental,M,2,60,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S151,M,16,21,67,Mental,M,2,70,2,NA,NA,NA,NA,12,94.66666667,NA,3.259556,NA,NA,0,mental,NA,NA,NA
S151,M,76,21,85,Mental,M,2,70,2,NA,NA,NA,NA,24,113.3333333,162.2562,1.911853,NA,NA,0,mental,NA,NA,NA
S151,M,80,21,86,Mental,M,2,80,2,NA,NA,NA,NA,9,140.8888889,167.7891,2.320397,NA,NA,0,mental,NA,NA,NA
S151,M,19,21,69,Mental,M,2,90,3,NA,NA,NA,NA,9,157.5555556,265.2108,1.876269,NA,NA,0,mental,NA,NA,NA
S151,M,81,21,87,Mental,M,2,90,3,NA,NA,NA,NA,12,166.9166667,65.59288,1.887165,NA,NA,0,mental,NA,NA,NA
S151,M,28,21,70,Mental,M,2,100,3,NA,NA,NA,NA,7,138.1428571,171.0002,0.937773,NA,NA,0,mental,NA,NA,NA
S151,M,84,21,88,Mental,M,2,100,3,NA,NA,NA,NA,7,314.2857143,229.153,2.611212,NA,NA,0,mental,NA,NA,NA
S151,M,31,21,71,Mental,M,2,110,3,NA,NA,NA,NA,9,231.7777778,263.4076,2.82086,NA,NA,0,mental,NA,NA,NA
S151,M,87,21,89,Mental,M,2,110,3,NA,NA,NA,NA,18,140.8333333,NA,2.520826,NA,NA,0,mental,NA,NA,NA
S151,M,32,21,72,Mental,M,2,120,3,NA,NA,NA,NA,16,253.25,156.2675,2.518399,NA,NA,0,mental,NA,NA,NA
S151,M,39,21,73,Mental,M,2,130,3,NA,NA,NA,NA,9,218.8888889,277.9607,2.217377,1203,NA,0,mental,NA,NA,NA
S151,M,41,21,74,Mental,M,2,140,4,NA,NA,NA,NA,23,191.7391304,149.1105,1.775683,NA,NA,1,mental,NA,NA,NA
S151,M,42,21,75,Mental,M,2,150,4,NA,NA,NA,NA,22,197.1363636,165.0318,2.324484,NA,NA,2,mental,NA,NA,NA
S151,M,44,21,76,Mental,M,2,160,4,NA,NA,NA,NA,9,NA,46.86432,2.645508,NA,NA,3,mental,NA,NA,NA
S151,M,62,21,81,Mental,M,2,30,1,NA,NA,NA,NA,22,217.5909091,172.5865,2.208702,483,NA,0,swap1,NA,NA,NA
S151,M,48,21,77,Mental,M,2,170,4,NA,NA,NA,NA,94,167.8510638,252.1781,6.608182,NA,61.93206469,14,swap1,NA,NA,NA
S151,M,89,21,90,Mental,M,2,120,3,NA,NA,NA,16,17,124.7647059,172.3293,0.8583869,NA,NA,0,swap2,NA,NA,NA
S152,F,21,21,68,Mental,M,2,80,2,NA,NA,NA,NA,9,181.5555556,NA,1.493376,366,NA,0,mental,NA,NA,NA
S152,F,49,21,78,Mental,M,2,0,1,NA,NA,NA,NA,26,188.6923077,151.4684,2.190686,NA,91.10134167,0,mental,NA,NA,NA
S152,F,2,21,61,Mental,M,2,10,1,NA,NA,NA,NA,16,166.8125,123.8589,1.245156,316,NA,0,mental,NA,NA,NA
S152,F,52,21,79,Mental,M,2,10,1,NA,NA,NA,NA,28,190.6428571,202.2536,1.33166,NA,NA,0,mental,NA,NA,NA
S152,F,3,21,62,Mental,M,2,20,1,NA,NA,NA,NA,2,100,163.1482,2.435048,NA,NA,0,mental,NA,NA,NA
S152,F,60,21,80,Mental,M,2,20,1,NA,NA,NA,NA,5,NA,175.8578,2.759054,NA,NA,0,mental,NA,NA,NA
S152,F,4,21,63,Mental,M,2,30,1,NA,NA,NA,NA,2,66.5,37.84375,2.226103,133,NA,0,mental,NA,NA,NA
S152,F,62,21,81,Mental,M,2,30,1,NA,NA,NA,NA,41,208.7073171,NA,3.003386,NA,NA,0,mental,NA,NA,NA
S152,F,6,21,64,Mental,M,2,40,1,NA,NA,NA,NA,16,236.625,131.6651,1.593615,NA,NA,0,mental,NA,NA,NA
S152,F,63,21,82,Mental,M,2,40,1,NA,NA,NA,NA,14,208.7142857,214.6086,2.799436,NA,NA,0,mental,NA,NA,NA
S152,F,8,21,65,Mental,M,2,50,2,NA,NA,NA,NA,8,204.375,249.4287,2.59856,234,NA,0,mental,NA,NA,NA
S152,F,66,21,83,Mental,M,2,50,2,NA,NA,NA,NA,14,131.0714286,200.3491,1.526896,568,36.021101,0,mental,NA,NA,NA
S152,F,16,21,66,Mental,M,2,60,2,NA,NA,NA,NA,36,176.4166667,144.3857,1.900812,1733,NA,0,mental,NA,NA,NA
S152,F,67,21,84,Mental,M,2,60,2,NA,NA,NA,NA,11,154.5454545,238.327,2.826699,NA,NA,0,mental,NA,NA,NA
S152,F,19,21,67,Mental,M,2,70,2,NA,NA,NA,NA,4,129.25,231.4324,1.01294,NA,NA,0,mental,NA,NA,NA
S152,F,70,21,85,Mental,M,2,70,2,NA,NA,NA,NA,4,142,NA,24.42151,NA,NA,0,mental,NA,NA,NA
S152,F,72,21,86,Mental,M,2,80,2,NA,NA,NA,NA,13,182.1538462,180.5252,2.682037,NA,NA,0,mental,NA,NA,NA
S152,F,73,21,87,Mental,M,2,90,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
