Participant,Task,Saccade Count,Total Saccade Duration [ms],Average Saccade Duration [ms]
174, 12.BMP,143,13012.799999999115,90.99860139859521
174, 43.BMP,66,5573.099999999395,84.44090909089992
174, 44.BMP,154,11477.400000000373,74.52857142857384
174, 74.BMP,29,2369.0,81.6896551724138
174, 13.BMP,126,11894.200000002049,94.39841269842896
174, 14.BMP,115,8841.399999998976,76.88173913042587
174, 15.BMP,183,15615.499999998603,85.33060109288854
174, 75.BMP,69,6022.899999999441,87.28840579709335
174, 16.BMP,121,12028.299999999814,99.40743801652738
174, 45.BMP,176,15330.20000000042,87.10340909091147
174, 17.BMP,85,8540.300000000978,100.47411764707033
174, 46.BMP,197,18449.300000001444,93.65126903554032
174, 18.BMP,196,17449.799999999814,89.02959183673374
174, 76.BMP,49,5289.999999999767,107.95918367346464
174, 47.BMP,154,13961.799999999348,90.66103896103473
174, 77.BMP,28,2869.399999999441,102.47857142855148
174, 48.BMP,61,5555.9000000003725,91.08032786885856
174, 78.BMP,48,4137.199999999953,86.1916666666657
174, 49.BMP,71,6423.90000000014,90.47746478873437
174, 79.BMP,44,5089.299999999348,115.66590909089427
174, 19.BMP,103,9143.19999999879,88.7689320388232
174, 20.BMP,136,12010.999999996275,88.31617647056085
174, 50.BMP,149,11279.100000000093,75.69865771812142
174, 80.BMP,23,2819.2000000001863,122.57391304348636
174, 21.BMP,96,9075.09999999823,94.53229166664823
174, 81.BMP,27,2752.10000000149,101.92962962968483
174, 82.BMP,34,3270.5999999996275,96.19411764704786
174, 51.BMP,94,8206.899999999907,87.30744680850965
174, 83.BMP,26,2235.3000000002794,85.97307692308767
174, 22.BMP,112,10025.900000001304,89.51696428572593
174, 23.BMP,145,12878.399999999441,88.81655172413407
174, 52.BMP,73,6554.799999998417,89.79178082189613
174, 24.BMP,163,14132.399999994319,86.70184049076269
174, 84.BMP,40,3486.2999999988824,87.15749999997206
174, 25.BMP,80,6773.899999999907,84.67374999999883
174, 85.BMP,51,4305.299999999348,84.41764705881074
174, 53.BMP,73,6672.800000000279,91.40821917808601
174, 86.BMP,15,1968.9999999990687,131.26666666660458
174, 26.BMP,131,11830.0,90.30534351145039
174, 54.BMP,125,10924.799999999348,87.39839999999478
174, 27.BMP,111,9093.699999998324,81.92522522521013
174, 55.BMP,143,12729.200000000186,89.01538461538591
174, 56.BMP,78,7942.89999999851,101.83205128203218
174, 87.BMP,52,4754.300000001211,91.42884615386944
174, 57.BMP,79,7490.799999998882,94.82025316454282
174, 28.BMP,110,8843.4000000027,80.39454545457001
174, 58.BMP,250,20018.40000000177,80.07360000000708
174, 88.BMP,32,2969.9000000003725,92.80937500001164
174, 29.BMP,226,17498.999999999534,77.42920353982095
174, 89.BMP,31,2669.5,86.11290322580645
174, 30.BMP,84,7139.899999999907,84.99880952380842
174, 90.BMP,26,2552.400000001304,98.16923076928092
174, 59.BMP,128,9826.000000001397,76.76562500001091
174, 60.BMP,66,5604.999999999534,84.92424242423537
175, 31.BMP,4,17550.5,4387.625
175, 32.BMP,3,13346.299999999988,4448.766666666663
175, 61.BMP,6,7590.700000000012,1265.1166666666686
175, 62.BMP,4,7390.700000000041,1847.6750000000102
175, 1.BMP,17,26626.399999999994,1566.2588235294115
175, 2.BMP,12,19018.99999999994,1584.9166666666617
175, 63.BMP,1,2285.5,2285.5
175, 33.BMP,6,8408.499999999942,1401.416666666657
175, 64.BMP,2,2952.999999999942,1476.499999999971
175, 3.BMP,8,11711.800000000047,1463.9750000000058
175, 65.BMP,2,1885.2000000000116,942.6000000000058
175, 34.BMP,6,10610.399999999965,1768.3999999999942
175, 66.BMP,2,2869.500000000058,1434.750000000029
175, 67.BMP,0,0.0,0.0
175, 35.BMP,9,18968.70000000007,2107.633333333341
175, 68.BMP,4,4104.0,1026.0
175, 36.BMP,5,12628.800000000047,2525.7600000000093
175, 4.BMP,6,8625.10000000021,1437.5166666667017
175, 69.BMP,3,3019.6999999999534,1006.5666666666511
175, 70.BMP,2,5922.399999999907,2961.1999999999534
175, 5.BMP,7,15865.59999999986,2266.514285714266
175, 6.BMP,8,9876.799999999814,1234.5999999999767
175, 7.BMP,3,5955.699999999953,1985.233333333318
175, 37.BMP,4,6589.599999999744,1647.399999999936
175, 38.BMP,5,11761.89999999979,2352.3799999999583
175, 8.BMP,4,7874.399999999907,1968.5999999999767
175, 39.BMP,2,8641.699999999953,4320.849999999977
175, 9.BMP,5,10894.09999999986,2178.819999999972
175, 10.BMP,5,16149.200000000186,3229.8400000000374
175, 40.BMP,7,13063.099999999627,1866.1571428570896
175, 41.BMP,3,10293.59999999986,3431.1999999999534
175, 42.BMP,2,8007.899999999907,4003.9499999999534
175, 43.BMP,3,11778.5,3926.1666666666665
175, 44.BMP,0,0.0,0.0
175, 71.BMP,1,2619.1999999999534,2619.1999999999534
175, 11.BMP,2,14614.5,7307.25
175, 12.BMP,5,8842.100000000093,1768.4200000000187
175, 72.BMP,0,0.0,0.0
175, 13.BMP,3,11394.499999999767,3798.166666666589
175, 73.BMP,0,0.0,0.0
175, 14.BMP,0,0.0,0.0
175, 45.BMP,0,0.0,0.0
175, 15.BMP,3,11127.600000000093,3709.200000000031
175, 46.BMP,4,9792.79999999958,2448.199999999895
175, 47.BMP,1,1218.0,1218.0
175, 16.BMP,1,2786.1999999999534,2786.1999999999534
175, 17.BMP,2,3537.0,1768.5
175, 74.BMP,0,0.0,0.0
175, 75.BMP,3,3069.5,1023.1666666666666
175, 76.BMP,0,0.0,0.0
175, 18.BMP,0,0.0,0.0
175, 48.BMP,1,2085.399999999907,2085.399999999907
175, 49.BMP,0,0.0,0.0
175, 77.BMP,3,3520.2999999998137,1173.4333333332713
175, 78.BMP,1,66.80000000004657,66.80000000004657
175, 19.BMP,4,7957.699999999255,1989.4249999998137
175, 20.BMP,6,11978.299999999814,1996.3833333333023
175, 79.BMP,0,0.0,0.0
175, 80.BMP,0,0.0,0.0
175, 50.BMP,1,6756.5999999996275,6756.5999999996275
175, 21.BMP,4,8725.30000000028,2181.32500000007
175, 51.BMP,8,9575.900000000373,1196.9875000000466
175, 81.BMP,2,917.3999999999069,458.69999999995343
175, 82.BMP,5,3486.599999999162,697.3199999998324
175, 22.BMP,3,11794.900000000373,3931.6333333334574
175, 52.BMP,0,0.0,0.0
175, 53.BMP,5,6222.999999999534,1244.599999999907
175, 54.BMP,4,10777.399999999907,2694.3499999999767
175, 23.BMP,6,13129.700000000186,2188.283333333364
175, 55.BMP,1,8408.400000000373,8408.400000000373
175, 24.BMP,9,14363.900000000373,1595.9888888889302
175, 25.BMP,5,6572.800000000279,1314.5600000000559
175, 83.BMP,2,1084.2999999998137,542.1499999999069
175, 84.BMP,0,0.0,0.0
175, 85.BMP,0,0.0,0.0
175, 56.BMP,0,0.0,0.0
175, 86.BMP,1,1584.7999999998137,1584.7999999998137
175, 26.BMP,3,8024.700000000186,2674.900000000062
175, 27.BMP,6,10193.100000000093,1698.8500000000156
175, 87.BMP,3,5722.300000000279,1907.4333333334264
175, 57.BMP,4,11344.30000000028,2836.07500000007
175, 88.BMP,1,3570.1999999997206,3570.1999999997206
175, 28.BMP,12,12194.799999999348,1016.233333333279
175, 29.BMP,29,46695.499999999534,1610.1896551723978
176, 61.BMP,6,9075.5,1512.5833333333333
176, 31.BMP,9,23640.20000000001,2626.6888888888902
176, 62.BMP,8,20170.100000000006,2521.2625000000007
176, 32.BMP,2,10593.699999999983,5296.849999999991
176, 1.BMP,29,36068.799999999814,1243.7517241379246
176, 63.BMP,1,7240.600000000035,7240.600000000035
176, 2.BMP,5,14114.099999999977,2822.819999999995
176, 3.BMP,10,22371.699999999953,2237.1699999999955
176, 64.BMP,12,12596.499999999767,1049.708333333314
176, 4.BMP,3,11044.300000000047,3681.433333333349
176, 5.BMP,0,0.0,0.0
176, 33.BMP,6,13296.5,2216.0833333333335
176, 6.BMP,4,5622.299999999988,1405.574999999997
176, 7.BMP,4,11928.599999999977,2982.149999999994
176, 65.BMP,0,0.0,0.0
176, 8.BMP,4,15915.59999999986,3978.899999999965
176, 34.BMP,8,16433.000000000116,2054.1250000000146
176, 35.BMP,3,9008.999999999884,3002.9999999999613
176, 36.BMP,4,16933.79999999993,4233.4499999999825
176, 66.BMP,2,13413.300000000047,6706.650000000023
176, 67.BMP,0,0.0,0.0
176, 37.BMP,5,24123.699999999953,4824.739999999991
176, 68.BMP,1,100.09999999997672,100.09999999997672
176, 9.BMP,13,23990.20000000007,1845.4000000000053
176, 69.BMP,1,1134.5,1134.5
176, 70.BMP,3,4387.600000000093,1462.5333333333645
176, 38.BMP,12,14064.300000000163,1172.0250000000135
176, 10.BMP,9,21838.100000000326,2426.4555555555917
176, 39.BMP,21,16633.79999999958,792.0857142856943
176, 40.BMP,8,8841.500000000233,1105.187500000029
176, 41.BMP,8,12912.799999999814,1614.0999999999767
176, 71.BMP,3,6556.200000000186,2185.400000000062
176, 72.BMP,6,9125.800000000047,1520.9666666666744
176, 11.BMP,12,8024.200000000186,668.6833333333489
176, 42.BMP,3,9976.499999999767,3325.4999999999222
176, 73.BMP,2,5805.800000000047,2902.9000000000233
176, 43.BMP,12,12028.899999999441,1002.4083333332868
176, 12.BMP,14,15548.20000000042,1110.5857142857442
176, 44.BMP,15,14114.100000000093,940.9400000000062
176, 74.BMP,18,18935.000000000466,1051.9444444444703
176, 45.BMP,21,17767.200000000885,846.057142857185
176, 75.BMP,4,8258.200000000186,2064.5500000000466
176, 46.BMP,21,21621.900000000373,1029.6142857143034
176, 47.BMP,24,23089.299999999814,962.054166666659
176, 48.BMP,12,11745.100000000093,978.758333333341
176, 13.BMP,21,18451.59999999986,878.6476190476124
176, 14.BMP,9,10410.300000000047,1156.7000000000053
176, 15.BMP,13,13130.09999999986,1010.0076923076815
176, 16.BMP,6,13780.499999999767,2296.7499999999613
176, 49.BMP,15,19502.799999999814,1300.1866666666542
176, 76.BMP,15,25106.800000000047,1673.7866666666698
176, 17.BMP,16,13680.299999999814,855.0187499999884
176, 50.BMP,19,24824.700000001118,1306.5631578947957
176, 77.BMP,20,19818.80000000028,990.9400000000139
176, 18.BMP,44,33248.49999999977,755.647727272722
176, 19.BMP,11,12745.80000000028,1158.7090909091164
176, 78.BMP,3,4353.9000000003725,1451.300000000124
176, 79.BMP,1,3503.600000000093,3503.600000000093
176, 80.BMP,2,2352.0999999996275,1176.0499999998137
176, 20.BMP,15,16065.399999999907,1071.0266666666605
176, 51.BMP,8,4454.099999999162,556.7624999998952
176, 52.BMP,14,11695.0,835.3571428571429
176, 81.BMP,1,2319.0,2319.0
176, 53.BMP,12,11594.200000000652,966.1833333333876
176, 54.BMP,30,25808.799999998417,860.2933333332805
176, 82.BMP,5,4120.700000000652,824.1400000001304
176, 55.BMP,9,13112.999999999534,1456.9999999999482
176, 21.BMP,18,15298.200000002049,849.9000000001138
176, 22.BMP,5,12562.600000000093,2512.5200000000186
176, 56.BMP,10,17167.200000000186,1716.7200000000187
176, 23.BMP,26,22639.09999999916,870.7346153845831
176, 24.BMP,11,17067.100000000093,1551.5545454545538
176, 83.BMP,4,4604.5999999996275,1151.1499999999069
176, 25.BMP,12,14480.799999999348,1206.733333333279
176, 26.BMP,5,9375.899999999907,1875.1799999999814
176, 57.BMP,15,23406.0,1560.4
176, 84.BMP,2,2936.399999999907,1468.1999999999534
176, 27.BMP,17,18552.19999999972,1091.3058823529248
176, 58.BMP,14,18835.30000000028,1345.3785714285914
176, 85.BMP,6,5538.800000000279,923.1333333333799
176, 28.BMP,8,9793.399999999907,1224.1749999999884
176, 86.BMP,3,6456.4000000003725,2152.1333333334574
176, 59.BMP,2,6089.399999999907,3044.6999999999534
176, 87.BMP,14,16182.100000001024,1155.8642857143589
176, 88.BMP,3,2102.0999999996275,700.6999999998758
176, 89.BMP,4,4954.700000000186,1238.6750000000466
176, 60.BMP,2,3603.399999999907,1801.6999999999534
176, 29.BMP,17,17850.69999999972,1050.0411764705718
176, 30.BMP,8,11211.100000000559,1401.3875000000698
176, 90.BMP,4,5155.300000000279,1288.8250000000698
177, 31.BMP,48,17234.00000000001,359.0416666666669
177, 32.BMP,35,13179.400000000038,376.5542857142868
177, 1.BMP,69,27860.20000000001,403.7710144927538
177, 2.BMP,49,17033.600000000006,347.62448979591846
177, 33.BMP,44,15950.199999999953,362.50454545454437
177, 61.BMP,27,6757.100000000006,250.26296296296317
177, 34.BMP,36,15098.099999999977,419.391666666666
177, 35.BMP,21,7824.200000000128,372.5809523809585
177, 62.BMP,14,5455.199999999779,389.65714285712704
177, 3.BMP,40,12311.49999999965,307.78749999999127
177, 4.BMP,39,10677.100000000093,273.7717948717973
177, 5.BMP,38,11311.099999999802,297.66052631578424
177, 6.BMP,14,6005.900000000023,428.9928571428588
177, 7.BMP,67,18251.40000000014,272.4089552238827
177, 63.BMP,13,3603.899999999907,277.22307692306975
177, 64.BMP,6,4621.100000000093,770.1833333333489
177, 8.BMP,50,17733.80000000028,354.6760000000056
177, 36.BMP,33,10461.000000000116,317.0000000000035
177, 65.BMP,50,13247.000000000466,264.9400000000093
177, 37.BMP,80,22939.5,286.74375
177, 66.BMP,31,6906.800000000163,222.80000000000527
177, 38.BMP,41,9944.300000000396,242.54390243903404
177, 67.BMP,10,3920.5999999998603,392.059999999986
177, 68.BMP,15,4153.799999999814,276.91999999998757
177, 39.BMP,37,11561.300000000745,312.4675675675877
177, 9.BMP,68,20421.099999999744,300.3102941176433
177, 40.BMP,24,12194.299999999814,508.0958333333256
177, 69.BMP,14,3786.299999999581,270.4499999999701
177, 10.BMP,55,14080.299999999697,256.005454545449
177, 70.BMP,25,6689.699999999721,267.5879999999888
177, 41.BMP,42,13513.000000000698,321.7380952381119
177, 42.BMP,26,8658.100000000093,333.00384615384974
177, 71.BMP,19,6372.800000000047,335.4105263157919
177, 11.BMP,65,15148.499999999069,233.0538461538318
177, 72.BMP,74,14762.900000002934,199.4986486486883
177, 73.BMP,18,4954.40000000014,275.2444444444522
177, 43.BMP,28,8341.500000000698,297.91071428573923
177, 12.BMP,40,12177.69999999972,304.442499999993
177, 44.BMP,30,8875.20000000042,295.84000000001396
177, 74.BMP,42,15131.800000000745,360.2809523809701
177, 45.BMP,29,8408.399999999674,289.94482758619563
177, 46.BMP,62,17801.599999999627,287.12258064515527
177, 75.BMP,14,6639.699999999953,474.2642857142824
177, 76.BMP,42,10043.299999999814,239.12619047618605
177, 47.BMP,52,13696.19999999972,263.38846153845617
177, 77.BMP,12,6073.299999999581,506.1083333332984
177, 48.BMP,11,4988.100000000326,453.463636363666
177, 13.BMP,40,11195.400000001071,279.88500000002676
177, 78.BMP,5,2552.5,510.5
177, 14.BMP,25,8091.299999999581,323.6519999999832
177, 49.BMP,51,17784.10000000079,348.7078431372704
177, 15.BMP,43,16633.90000000107,386.83488372095513
177, 50.BMP,22,7640.700000000885,347.30454545458565
177, 79.BMP,17,6172.600000000559,363.0941176470917
177, 16.BMP,25,10760.899999999907,430.4359999999963
177, 17.BMP,22,11844.90000000014,538.4045454545518
177, 80.BMP,2,450.3000000002794,225.1500000001397
177, 18.BMP,41,14063.799999998882,343.0195121950947
177, 19.BMP,36,14680.900000000838,407.80277777780105
177, 20.BMP,45,13330.500000001863,296.23333333337473
177, 81.BMP,10,2520.0000000004657,252.00000000004655
177, 51.BMP,14,6823.5999999982305,487.3999999998736
177, 21.BMP,22,9092.499999998137,413.29545454536986
177, 52.BMP,13,4204.199999999255,323.3999999999427
177, 82.BMP,8,4153.899999999907,519.2374999999884
177, 22.BMP,29,9326.099999999627,321.58965517240097
177, 83.BMP,26,11928.100000001024,458.7730769231163
177, 23.BMP,38,14180.30000000028,373.1657894736916
177, 24.BMP,45,17583.600000002887,390.74666666673085
177, 84.BMP,8,2068.4000000003725,258.55000000004657
177, 53.BMP,13,6790.100000000093,522.3153846153917
177, 54.BMP,12,7940.499999999069,661.7083333332557
177, 85.BMP,5,5271.699999999721,1054.3399999999442
177, 86.BMP,25,8741.799999999814,349.6719999999925
177, 55.BMP,31,11428.699999999255,368.66774193545984
177, 56.BMP,15,11311.200000000186,754.0800000000124
177, 57.BMP,18,9676.199999999255,537.5666666666252
177, 58.BMP,20,10393.69999999972,519.6849999999861
177, 25.BMP,6,8608.5,1434.75
177, 87.BMP,11,7274.100000000093,661.2818181818267
177, 88.BMP,3,6223.000000000466,2074.3333333334886
177, 26.BMP,5,5839.099999999162,1167.8199999998324
177, 27.BMP,16,11828.200000000186,739.2625000000116
177, 28.BMP,14,10444.000000000466,746.0000000000333
177, 89.BMP,21,14297.799999999814,680.8476190476101
177, 29.BMP,24,19335.69999999879,805.6541666666162
177, 59.BMP,9,10827.60000000149,1203.0666666668321
177, 60.BMP,7,7590.799999999348,1084.3999999999069
177, 90.BMP,6,3737.1999999997206,622.8666666666201
177, 30.BMP,2,3453.1999999997206,1726.5999999998603
179, 1.BMP,33,20787.199999999997,629.9151515151515
179, 31.BMP,25,10810.699999999983,432.4279999999993
179, 2.BMP,25,16849.79999999999,673.9919999999995
179, 3.BMP,46,28628.300000000076,622.3543478260887
179, 4.BMP,24,12262.5,510.9375
179, 61.BMP,15,8441.000000000116,562.7333333333411
179, 5.BMP,38,20186.300000000105,531.2184210526343
179, 62.BMP,7,4854.699999999953,693.5285714285648
179, 32.BMP,15,8474.699999999779,564.9799999999852
179, 33.BMP,15,7640.799999999988,509.3866666666659
179, 6.BMP,74,36268.5,490.11486486486484
179, 63.BMP,11,6239.400000000023,567.2181818181839
179, 7.BMP,7,5822.29999999993,831.7571428571329
179, 34.BMP,21,9326.09999999986,444.0999999999934
179, 64.BMP,15,13513.20000000007,900.8800000000047
179, 8.BMP,20,13330.199999999953,666.5099999999977
179, 35.BMP,24,18067.0,752.7916666666666
179, 9.BMP,52,31080.40000000014,597.7000000000027
179, 36.BMP,14,11845.200000000186,846.0857142857276
179, 65.BMP,9,7873.79999999993,874.866666666659
179, 37.BMP,9,7991.60000000021,887.9555555555788
179, 66.BMP,9,5972.300000000047,663.5888888888941
179, 38.BMP,19,14247.29999999993,749.8578947368384
179, 67.BMP,8,4454.29999999993,556.7874999999913
179, 39.BMP,51,27960.699999999953,548.2490196078422
179, 40.BMP,8,7323.999999999884,915.4999999999854
179, 10.BMP,28,17951.100000000442,641.1107142857301
179, 68.BMP,5,4104.100000000093,820.8200000000186
179, 69.BMP,9,5338.59999999986,593.1777777777622
179, 70.BMP,8,3469.8000000000466,433.7250000000058
179, 41.BMP,19,13212.799999999814,695.4105263157796
179, 11.BMP,15,11427.399999999674,761.8266666666449
179, 42.BMP,20,11345.100000000093,567.2550000000047
179, 43.BMP,9,5038.399999999907,559.8222222222118
179, 71.BMP,12,6723.399999999441,560.2833333332868
179, 12.BMP,27,17116.199999999488,633.9333333333144
179, 44.BMP,31,21104.700000000186,680.7967741935544
179, 13.BMP,30,20753.199999999953,691.7733333333318
179, 14.BMP,27,17567.299999999814,650.6407407407338
179, 72.BMP,9,6122.5,680.2777777777778
179, 73.BMP,3,2886.2000000001863,962.0666666667288
179, 74.BMP,9,7090.199999999488,787.7999999999431
179, 75.BMP,12,10676.5,889.7083333333334
179, 15.BMP,47,31714.800000000047,674.7829787234052
179, 45.BMP,29,16632.299999999814,573.5275862068901
179, 76.BMP,12,7991.199999999953,665.9333333333294
179, 77.BMP,9,7007.0999999996275,778.5666666666252
179, 46.BMP,39,36352.799999999115,932.1230769230542
179, 47.BMP,34,27243.90000000107,801.2911764706197
179, 48.BMP,12,7223.800000000512,601.983333333376
179, 78.BMP,6,4854.799999999814,809.1333333333023
179, 16.BMP,21,13079.09999999986,622.8142857142791
179, 79.BMP,3,2152.1999999999534,717.3999999999845
179, 17.BMP,19,10510.699999999953,553.1947368421028
179, 49.BMP,20,17600.60000000056,880.0300000000279
179, 80.BMP,5,2001.5000000004657,400.3000000000931
179, 18.BMP,22,18685.399999999907,849.3363636363594
179, 19.BMP,6,3487.0000000009313,581.1666666668219
179, 50.BMP,39,24723.400000001304,633.9333333333668
179, 20.BMP,34,17817.600000000093,524.0470588235321
179, 21.BMP,9,8107.999999999069,900.8888888887855
179, 81.BMP,2,1718.3999999999069,859.1999999999534
179, 51.BMP,15,7290.500000000466,486.0333333333644
179, 52.BMP,7,4487.500000000931,641.0714285715616
179, 53.BMP,13,4237.699999999255,325.9769230768658
179, 22.BMP,14,8007.3999999989755,571.9571428570697
179, 23.BMP,41,22188.099999999627,541.1731707316982
179, 54.BMP,10,6222.399999999441,622.2399999999441
179, 82.BMP,7,3253.2999999988824,464.7571428569832
179, 24.BMP,53,29345.299999998417,553.6849056603475
179, 55.BMP,14,6789.800000001676,484.98571428583404
179, 83.BMP,3,2052.0000000004657,684.0000000001552
179, 25.BMP,25,19069.199999998324,762.767999999933
179, 56.BMP,8,7674.099999999162,959.2624999998952
179, 84.BMP,6,3770.5999999996275,628.4333333332712
179, 26.BMP,6,5305.6000000010245,884.2666666668374
179, 85.BMP,14,5304.900000000838,378.92142857148843
179, 57.BMP,12,6438.999999999534,536.5833333332945
179, 86.BMP,6,2935.899999999441,489.31666666657355
179, 87.BMP,9,7290.399999999441,810.0444444443824
179, 27.BMP,20,14263.69999999972,713.1849999999861
179, 88.BMP,1,1601.5,1601.5
179, 28.BMP,16,10243.399999999441,640.2124999999651
179, 29.BMP,43,32316.200000000652,751.5395348837361
179, 58.BMP,15,12496.100000000559,833.0733333333706
179, 59.BMP,8,5138.499999999534,642.3124999999418
179, 30.BMP,8,6923.799999999814,865.4749999999767
179, 60.BMP,20,9092.099999999627,454.6049999999814
179, 89.BMP,4,5555.5,1388.875
179, 90.BMP,14,6407.200000000186,457.65714285715615
182, 1.BMP,29,37386.59999999995,1289.193103448274
182, 2.BMP,18,14313.99999999997,795.2222222222206
182, 61.BMP,10,6923.600000000035,692.3600000000035
182, 31.BMP,22,21988.69999999972,999.4863636363509
182, 62.BMP,2,2202.2000000000116,1101.1000000000058
182, 3.BMP,10,14013.899999999965,1401.3899999999965
182, 4.BMP,2,10460.100000000035,5230.0500000000175
182, 32.BMP,10,12395.200000000012,1239.5200000000011
182, 33.BMP,3,10510.5,3503.5
182, 63.BMP,6,4437.59999999986,739.5999999999767
182, 34.BMP,25,15214.899999999907,608.5959999999963
182, 64.BMP,9,3820.9000000000233,424.54444444444704
182, 35.BMP,7,7157.200000000303,1022.4571428571861
182, 36.BMP,6,9392.599999999977,1565.4333333333295
182, 5.BMP,14,6105.799999999814,436.12857142855813
182, 65.BMP,1,2068.70000000007,2068.70000000007
182, 66.BMP,4,5855.89999999979,1463.9749999999476
182, 6.BMP,4,5004.59999999986,1251.149999999965
182, 67.BMP,4,5538.79999999993,1384.6999999999825
182, 37.BMP,2,2602.70000000007,1301.350000000035
182, 7.BMP,1,4804.599999999977,4804.599999999977
182, 38.BMP,5,10126.29999999993,2025.2599999999861
182, 68.BMP,2,3420.0,1710.0
182, 39.BMP,3,13613.300000000047,4537.766666666682
182, 69.BMP,0,0.0,0.0
182, 8.BMP,2,15114.699999999953,7557.349999999977
182, 40.BMP,4,11144.30000000028,2786.07500000007
182, 9.BMP,4,17100.400000000373,4275.100000000093
182, 70.BMP,2,3887.0999999998603,1943.5499999999302
182, 10.BMP,7,18985.80000000028,2712.2571428571828
182, 11.BMP,1,6139.399999999907,6139.399999999907
182, 41.BMP,4,14781.499999999767,3695.374999999942
182, 71.BMP,0,0.0,0.0
182, 72.BMP,0,0.0,0.0
182, 42.BMP,0,0.0,0.0
182, 12.BMP,1,15698.90000000014,15698.90000000014
182, 43.BMP,1,6756.700000000186,6756.700000000186
182, 13.BMP,3,15498.500000000233,5166.166666666744
182, 73.BMP,0,0.0,0.0
182, 74.BMP,0,0.0,0.0
182, 14.BMP,2,5255.299999999814,2627.649999999907
182, 44.BMP,0,0.0,0.0
182, 45.BMP,4,8541.699999999953,2135.4249999999884
182, 15.BMP,1,13196.199999999953,13196.199999999953
182, 16.BMP,0,0.0,0.0
182, 17.BMP,0,0.0,0.0
182, 75.BMP,1,6756.59999999986,6756.59999999986
182, 76.BMP,2,4104.100000000093,2052.0500000000466
182, 18.BMP,1,4204.199999999953,4204.199999999953
182, 77.BMP,0,0.0,0.0
182, 46.BMP,2,3570.4000000001397,1785.2000000000698
182, 19.BMP,0,0.0,0.0
182, 47.BMP,1,3119.7000000001863,3119.7000000001863
182, 48.BMP,2,5655.600000000093,2827.8000000000466
182, 78.BMP,0,0.0,0.0
182, 20.BMP,1,817.6000000000931,817.6000000000931
182, 49.BMP,3,8007.800000000279,2669.2666666667596
182, 79.BMP,1,2402.5,2402.5
182, 50.BMP,2,8258.100000000559,4129.050000000279
182, 80.BMP,0,0.0,0.0
182, 21.BMP,1,1985.2999999998137,1985.2999999998137
182, 81.BMP,2,3036.399999999907,1518.1999999999534
182, 82.BMP,0,0.0,0.0
182, 51.BMP,0,0.0,0.0
182, 22.BMP,1,3653.6999999997206,3653.6999999997206
182, 52.BMP,3,4621.100000000093,1540.3666666666977
182, 23.BMP,3,9125.400000000373,3041.8000000001243
182, 24.BMP,7,19252.899999999907,2750.4142857142724
182, 53.BMP,0,0.0,0.0
182, 54.BMP,1,216.8000000002794,216.8000000002794
182, 83.BMP,0,0.0,0.0
182, 84.BMP,1,417.09999999962747,417.09999999962747
182, 55.BMP,2,6139.300000000279,3069.6500000001397
182, 56.BMP,1,7273.799999999814,7273.799999999814
182, 85.BMP,1,3403.3000000002794,3403.3000000002794
182, 57.BMP,2,15732.400000000373,7866.200000000186
182, 25.BMP,4,7957.799999999348,1989.449999999837
182, 86.BMP,0,0.0,0.0
182, 87.BMP,0,0.0,0.0
182, 88.BMP,0,0.0,0.0
182, 26.BMP,2,10627.099999999627,5313.549999999814
182, 58.BMP,1,3386.5999999996275,3386.5999999996275
182, 27.BMP,4,14647.599999999627,3661.899999999907
182, 59.BMP,1,4237.700000000186,4237.700000000186
182, 89.BMP,0,0.0,0.0
182, 28.BMP,0,0.0,0.0
182, 29.BMP,2,4637.899999999441,2318.9499999997206
182, 60.BMP,2,6456.5999999996275,3228.2999999998137
182, 30.BMP,0,0.0,0.0
182, 90.BMP,0,0.0,0.0
183, 31.BMP,4,15431.099999999991,3857.774999999998
183, 32.BMP,5,15698.600000000064,3139.720000000013
183, 1.BMP,10,30379.29999999999,3037.929999999999
183, 33.BMP,6,18050.699999999983,3008.449999999997
183, 2.BMP,4,15030.799999999988,3757.699999999997
183, 34.BMP,2,13646.299999999988,6823.149999999994
183, 61.BMP,3,7106.400000000023,2368.800000000008
183, 35.BMP,2,12178.200000000012,6089.100000000006
183, 3.BMP,11,23338.600000000035,2121.690909090912
183, 62.BMP,3,8191.200000000012,2730.4000000000037
183, 4.BMP,2,10043.000000000058,5021.500000000029
183, 63.BMP,0,0.0,0.0
183, 5.BMP,2,8091.100000000093,4045.5500000000466
183, 6.BMP,1,9542.29999999993,9542.29999999993
183, 36.BMP,8,32513.999999999884,4064.2499999999854
183, 7.BMP,5,6355.899999999907,1271.1799999999814
183, 37.BMP,2,18517.79999999993,9258.899999999965
183, 8.BMP,5,11878.000000000233,2375.6000000000467
183, 38.BMP,2,14630.400000000023,7315.200000000012
183, 9.BMP,7,23538.90000000014,3362.70000000002
183, 64.BMP,3,11243.999999999884,3747.9999999999613
183, 65.BMP,5,18550.900000000023,3710.180000000005
183, 39.BMP,2,5088.300000000047,2544.1500000000233
183, 66.BMP,2,7140.0,3570.0
183, 40.BMP,6,19068.100000000093,3178.0166666666823
183, 67.BMP,1,1868.4000000000233,1868.4000000000233
183, 10.BMP,4,16098.5,4024.625
183, 68.BMP,1,4270.59999999986,4270.59999999986
183, 69.BMP,4,12078.199999999953,3019.5499999999884
183, 70.BMP,2,3953.6999999999534,1976.8499999999767
183, 41.BMP,0,0.0,0.0
